,res,img
3777,"[0.0887849560441693, 0.9112150439558306]",08338.jpg
3778,"[0.9568398377612607, 0.04316016223873931]",15942_1.jpg
3779,"[0.8853073026839255, 0.11469269731607445]",11265_1.jpg
3780,"[0.11869044615653321, 0.8813095538434668]",00171.jpg
3781,"[0.9221409303499001, 0.07785906965009992]",13690_1.jpg
3782,"[0.10089464185216092, 0.8991053581478391]",06147.jpg
3783,"[0.054648838518116014, 0.945351161481884]",05540.jpg
3784,"[0.07079508626210483, 0.9292049137378952]",02533.jpg
3785,"[0.12678297657629684, 0.8732170234237031]",18446_1.jpg
3786,"[0.07813076131886898, 0.921869238681131]",11037_1.jpg
3787,"[0.14628655708436025, 0.8537134429156398]",02360.jpg
3788,"[0.1038832502086204, 0.8961167497913796]",15787_1.jpg
3789,"[0.8692969007743212, 0.1307030992256788]",11241_1.jpg
3790,"[0.045508354518814645, 0.9544916454811854]",19862.jpg
3791,"[0.8451745618971841, 0.1548254381028159]",17494_1.jpg
3792,"[0.1276174581303732, 0.8723825418696268]",00571.jpg
3793,"[0.06759300588018398, 0.932406994119816]",10515_1.jpg
3794,"[0.04172407770381727, 0.9582759222961827]",18821_1.jpg
3795,"[0.1644704923441169, 0.8355295076558831]",19447.jpg
3796,"[0.8541792000621009, 0.1458207999378991]",13353_1.jpg
3797,"[0.9378990471385046, 0.06210095286149542]",18587_1.jpg
3798,"[0.8997263676764541, 0.10027363232354591]",14353_1.jpg
3799,"[0.9175609850763647, 0.08243901492363526]",09629.jpg
3800,"[0.9280405208717422, 0.07195947912825784]",14872_1.jpg
3801,"[0.19565681460924916, 0.8043431853907508]",04693.jpg
3802,"[0.16435405305750161, 0.8356459469424984]",16847_1.jpg
3803,"[0.9501445787808807, 0.049855421219119345]",00008.jpg
3804,"[0.35104504259737235, 0.6489549574026277]",19839.jpg
3805,"[0.10040947815793048, 0.8995905218420696]",11015_1.jpg
3806,"[0.7738360922975412, 0.22616390770245876]",07103.jpg
3807,"[0.9207242523627472, 0.07927574763725276]",12243_1.jpg
3808,"[0.92561470240059, 0.07438529759941004]",11851_1.jpg
3809,"[0.17102990549011238, 0.8289700945098877]",00097.jpg
3810,"[0.9186283452036718, 0.08137165479632824]",18825_1.jpg
3811,"[0.09266626559801278, 0.9073337344019872]",14042_1.jpg
3812,"[0.17749228589726174, 0.8225077141027383]",11132_1.jpg
3813,"[0.8866269479322323, 0.11337305206776771]",08289.jpg
3814,"[0.5941508665023579, 0.40584913349764207]",07109.jpg
3815,"[0.14455937433289992, 0.8554406256671001]",12397_1.jpg
3816,"[0.8974946146829941, 0.10250538531700593]",19938.jpg
3817,"[0.06163519571503425, 0.9383648042849657]",13754_1.jpg
3818,"[0.9453705680296532, 0.05462943197034675]",07766.jpg
3819,"[0.04966135574142716, 0.9503386442585728]",14595_1.jpg
3820,"[0.07952803275825264, 0.9204719672417474]",01139.jpg
3821,"[0.8695297793475518, 0.13047022065244818]",16850_1.jpg
3822,"[0.9053736730772963, 0.09462632692270367]",18909_1.jpg
3823,"[0.0988569543363931, 0.9011430456636069]",11483_1.jpg
3824,"[0.8971258902753789, 0.10287410972462108]",18645_1.jpg
3825,"[0.14554910826913, 0.85445089173087]",16483_1.jpg
3826,"[0.9251683518018979, 0.07483164819810206]",16170_1.jpg
3827,"[0.08560228221001766, 0.9143977177899824]",07519.jpg
3828,"[0.90106541947253, 0.09893458052746995]",14450_1.jpg
3829,"[0.13953307846067264, 0.8604669215393274]",02571.jpg
3830,"[0.82990160880281, 0.17009839119718995]",03364.jpg
3831,"[0.0770245880960236, 0.9229754119039764]",19100_1.jpg
3832,"[0.18975722408740708, 0.810242775912593]",11453_1.jpg
3833,"[0.908828038580217, 0.09117196141978301]",14994_1.jpg
3834,"[0.9320576762599702, 0.06794232374002984]",04847.jpg
3835,"[0.9648935550854858, 0.0351064449145142]",09156.jpg
3836,"[0.8726154204428574, 0.12738457955714255]",18273_1.jpg
3837,"[0.12356148964660676, 0.8764385103533933]",02399.jpg
3838,"[0.9428283102718857, 0.05717168972811426]",15681_1.jpg
3839,"[0.8934580527469969, 0.10654194725300314]",19234_1.jpg
3840,"[0.0750257136757942, 0.9249742863242058]",17497_1.jpg
3841,"[0.9283122125405112, 0.07168778745948878]",00024.jpg
3842,"[0.08795047449009295, 0.912049525509907]",06666.jpg
3843,"[0.9163771856624425, 0.08362281433755747]",10394_1.jpg
3844,"[0.030759378214209473, 0.9692406217857905]",18169_1.jpg
3845,"[0.7612800558908576, 0.23871994410914243]",10945_1.jpg
3846,"[0.9063828135612956, 0.09361718643870443]",00431.jpg
3847,"[0.8983290962370704, 0.10167090376292964]",17359_1.jpg
3848,"[0.038172679462050496, 0.9618273205379495]",04961.jpg
3849,"[0.07908168215956063, 0.9209183178404394]",15061_1.jpg
3850,"[0.947136563876652, 0.052863436123347984]",17655_1.jpg
3851,"[0.8282132391468882, 0.17178676085311184]",10953_1.jpg
3852,"[0.07056220768887422, 0.9294377923111258]",13052_1.jpg
3853,"[0.9443420209978847, 0.05565797900211533]",05492.jpg
3854,"[0.0315744532205166, 0.9684255467794834]",00033.jpg
3855,"[0.5601894079062275, 0.4398105920937725]",19486.jpg
3856,"[0.17617264064895496, 0.823827359351045]",04245.jpg
3857,"[0.900619068873838, 0.09938093112616198]",19762.jpg
3858,"[0.06580760348541598, 0.934192396514584]",15055_1.jpg
3859,"[0.054648838518116014, 0.945351161481884]",14509_1.jpg
3860,"[0.10207844126608318, 0.8979215587339169]",07182.jpg
3861,"[0.06982475887364396, 0.9301752411263561]",08467.jpg
3862,"[0.0796056589493295, 0.9203943410506705]",18277_1.jpg
3863,"[0.9361912709348134, 0.06380872906518664]",14921_1.jpg
3864,"[0.8585262667624056, 0.14147373323759438]",01547.jpg
3865,"[0.8560228221001766, 0.14397717789982345]",01314.jpg
3866,"[0.9244891226299754, 0.0755108773700246]",12535_1.jpg
3867,"[0.9385006501193502, 0.061499349880649756]",09897.jpg
3868,"[0.9168817559044422, 0.08311824409555779]",13292_1.jpg
3869,"[0.9300393952919715, 0.06996060470802845]",05339.jpg
3870,"[0.10473713831046595, 0.8952628616895341]",10250_1.jpg
3871,"[0.8844922276776185, 0.11550777232238152]",12344_1.jpg
3872,"[0.056317801626268704, 0.9436821983737314]",17620_1.jpg
3873,"[0.8844340080343108, 0.11556599196568917]",19115_1.jpg
3874,"[0.8552853732849464, 0.14471462671505364]",11156_1.jpg
3875,"[0.9104970016883697, 0.08950299831163033]",15063_1.jpg
3876,"[0.1952492771060956, 0.8047507228939044]",04519.jpg
3877,"[0.9045780046187584, 0.09542199538124163]",19123_1.jpg
3878,"[0.07036814221118205, 0.929631857788818]",10487_1.jpg
3879,"[0.9178714898406722, 0.08212851015932776]",01750.jpg
3880,"[0.08560228221001766, 0.9143977177899824]",04196.jpg
3881,"[0.9384618370238118, 0.06153816297618819]",12603_1.jpg
3882,"[0.10093345494769936, 0.8990665450523007]",09149.jpg
3883,"[0.12167905451299268, 0.8783209454870073]",01607.jpg
3884,"[0.7479865706689437, 0.2520134293310563]",03383.jpg
3885,"[0.9216751732034388, 0.07832482679656116]",03275.jpg
3886,"[0.9357255137883522, 0.06427448621164777]",10106_1.jpg
3887,"[0.1001960061324691, 0.8998039938675308]",18853_1.jpg
3888,"[0.05604610995749966, 0.9439538900425003]",18829_1.jpg
3889,"[0.10039007161016127, 0.8996099283898388]",18935_1.jpg
3890,"[0.08168215956063576, 0.9183178404393643]",01903.jpg
3891,"[0.19394903840555802, 0.806050961594442]",13126_1.jpg
3892,"[0.912398843369753, 0.08760115663024703]",15835_1.jpg
3893,"[0.04872984144850472, 0.9512701585514953]",08251.jpg
3894,"[0.9424013662209629, 0.05759863377903707]",14748_1.jpg
3895,"[0.1530594422558171, 0.8469405577441829]",19441.jpg
3896,"[0.07688874226163908, 0.9231112577383609]",01173.jpg
3897,"[0.8582739816414058, 0.14172601835859422]",01488.jpg
3898,"[0.8942537212055347, 0.1057462787944653]",01352.jpg
3899,"[0.8176754837082032, 0.1823245162917968]",13392_1.jpg
3900,"[0.8910128277280754, 0.10898717227192456]",02621.jpg
3901,"[0.1377088629703662, 0.8622911370296338]",12215_1.jpg
3902,"[0.21830425585592578, 0.7816957441440742]",13216_1.jpg
3903,"[0.9495817888955733, 0.05041821110442668]",02228.jpg
3904,"[0.30918511905917057, 0.6908148809408294]",15955_1.jpg
3905,"[0.1550583166760465, 0.8449416833239535]",13048_1.jpg
3906,"[0.912845193968445, 0.08715480603155501]",07171.jpg
3907,"[0.03673659492712841, 0.9632634050728716]",16502_1.jpg
3908,"[0.9063828135612956, 0.09361718643870443]",19066_1.jpg
3909,"[0.032001397271439386, 0.9679986027285606]",19874.jpg
3910,"[0.08734887150924722, 0.9126511284907528]",05082.jpg
3911,"[0.06633158027518485, 0.9336684197248152]",11670_1.jpg
3912,"[0.0985270430243164, 0.9014729569756836]",13929_1.jpg
3913,"[0.950707368666188, 0.04929263133381201]",04452.jpg
3914,"[0.9353373828329679, 0.06466261716703214]",18067_1.jpg
3915,"[0.3345688835413068, 0.6654311164586932]",16575_1.jpg
3916,"[0.8599817578450969, 0.1400182421549031]",09273.jpg
3917,"[0.9382289584505812, 0.061771041549418815]",15595_1.jpg
3918,"[0.15267131130043277, 0.8473286886995672]",11365_1.jpg
3919,"[0.6627530128665412, 0.3372469871334588]",18576_1.jpg
3920,"[0.07768441072017698, 0.922315589279823]",01131.jpg
3921,"[0.08589338042655592, 0.9141066195734441]",01930.jpg
3922,"[0.13060606648683265, 0.8693939335131673]",17499_1.jpg
3923,"[0.833472413592346, 0.16652758640765397]",09238.jpg
3924,"[0.9217333928467465, 0.07826660715325351]",06449.jpg
3925,"[0.07723806012148499, 0.922761939878515]",09754.jpg
3926,"[0.10922005084515515, 0.8907799491548448]",10222_1.jpg
3927,"[0.9627976479264103, 0.037202352073589684]",09148.jpg
3928,"[0.08181800539502028, 0.9181819946049797]",15886_1.jpg
3929,"[0.9416639174057327, 0.05833608259426726]",10065_1.jpg
3930,"[0.06984416542141318, 0.9301558345785869]",18162_1.jpg
3931,"[0.0845155155349415, 0.9154844844650585]",18663_1.jpg
3932,"[0.6710007956684585, 0.3289992043315415]",07792.jpg
3933,"[0.08546643637563314, 0.9145335636243669]",04046.jpg
3934,"[0.8635913757301713, 0.1364086242698287]",15487_1.jpg
3935,"[0.15744532205166023, 0.8425546779483397]",18552_1.jpg
3936,"[0.15771701372042926, 0.8422829862795708]",13181_1.jpg
3937,"[0.9070620427332182, 0.09293795726678178]",12352_1.jpg
3938,"[0.9467484329212676, 0.053251567078732354]",19414.jpg
3939,"[0.09928389838731588, 0.9007161016126841]",04183.jpg
3940,"[0.09938093112616196, 0.900619068873838]",01681.jpg
3941,"[0.929282539928972, 0.07071746007102797]",15413_1.jpg
3942,"[0.08426323041394167, 0.9157367695860583]",08666.jpg
3943,"[0.05988860641580469, 0.9401113935841953]",09507.jpg
3944,"[0.8541792000621009, 0.1458207999378991]",01606.jpg
3945,"[0.9143394981466747, 0.0856605018533253]",08005.jpg
3946,"[0.07849948572648412, 0.9215005142735159]",14060_1.jpg
3947,"[0.9434881328960392, 0.05651186710396083]",12797_1.jpg
3948,"[0.05299928195773254, 0.9470007180422675]",13386_1.jpg
3949,"[0.9061693415358342, 0.09383065846416583]",17887_1.jpg
3950,"[0.7854023947679947, 0.21459760523200533]",11325_1.jpg
3951,"[0.9376273554697355, 0.062372644530264476]",02214.jpg
3952,"[0.06390576180403268, 0.9360942381959674]",07705.jpg
3953,"[0.049020939665042985, 0.950979060334957]",04164.jpg
3954,"[0.07818898096217664, 0.9218110190378234]",09913.jpg
3955,"[0.9018028682877602, 0.09819713171223976]",12515_1.jpg
3956,"[0.9675522521298686, 0.03244774787013138]",13823_1.jpg
3957,"[0.9555590056084923, 0.04444099439150773]",03299.jpg
3958,"[0.07009645054241301, 0.929903549457587]",12861_1.jpg
3959,"[0.05534747423780784, 0.9446525257621922]",09504.jpg
3960,"[0.8649498340740166, 0.1350501659259834]",02500.jpg
3961,"[0.9189000368724407, 0.0810999631275593]",14795_1.jpg
3962,"[0.05074812241650333, 0.9492518775834967]",17427_1.jpg
3963,"[0.8986590075491471, 0.10134099245085293]",12349_1.jpg
3964,"[0.861320809641173, 0.13867919035882703]",04598.jpg
3965,"[0.1953463098449417, 0.8046536901550583]",19703.jpg
3966,"[0.9335907935337383, 0.0664092064662617]",10067_1.jpg
3967,"[0.9323099613809699, 0.06769003861903011]",09360.jpg
3968,"[0.16429583341419396, 0.835704166585806]",05154.jpg
3969,"[0.9412175668070407, 0.05878243319295928]",05022.jpg
3970,"[0.0684080808864911, 0.9315919191135089]",07677.jpg
3971,"[0.5818859283122125, 0.41811407168778747]",12571_1.jpg
3972,"[0.9615556288691804, 0.038444371130819555]",05318.jpg
3973,"[0.6651982378854625, 0.3348017621145375]",19062_1.jpg
3974,"[0.30233460769663684, 0.6976653923033631]",18391_1.jpg
3975,"[0.9350268780686604, 0.06497312193133964]",01975.jpg
3976,"[0.06047080284888121, 0.9395291971511188]",12746_1.jpg
3977,"[0.8114265753265152, 0.1885734246734848]",10992_1.jpg
3978,"[0.8603698888004813, 0.13963011119951874]",01586.jpg
3979,"[0.22752236604630402, 0.772477633953696]",12555_1.jpg
3980,"[0.060218517727881386, 0.9397814822721187]",19496.jpg
3981,"[0.3521900289157562, 0.6478099710842438]",05060.jpg
3982,"[0.9022686254342215, 0.09773137456577852]",06826.jpg
3983,"[0.8557511304314076, 0.1442488695685924]",05215.jpg
3984,"[0.9327757185274311, 0.06722428147256887]",16759_1.jpg
3985,"[0.917231073764288, 0.08276892623571197]",05802.jpg
3986,"[0.9162219332802888, 0.08377806671971122]",04461.jpg
3987,"[0.9129228201595219, 0.08707717984047814]",15778_1.jpg
3988,"[0.1567466863319684, 0.8432533136680316]",11438_1.jpg
3989,"[0.075452657726717, 0.9245473422732831]",19311_1.jpg
3990,"[0.5181354188903335, 0.48186458110966646]",14605_1.jpg
3991,"[0.1607638417201964, 0.8392361582798036]",05226.jpg
3992,"[0.17448427099303304, 0.825515729006967]",10966_1.jpg
3993,"[0.08872673640086165, 0.9112732635991383]",13989_1.jpg
3994,"[0.40064817869549185, 0.5993518213045081]",05417.jpg
3995,"[0.2122688194996992, 0.7877311805003008]",01044.jpg
3996,"[0.13093597779890936, 0.8690640222010906]",18997_1.jpg
3997,"[0.862485202507326, 0.13751479749267403]",03734.jpg
3998,"[0.9292243202856644, 0.07077567971433563]",02474.jpg
3999,"[0.8650662733606319, 0.1349337266393681]",10113_1.jpg
4000,"[0.8723825418696268, 0.12761745813037317]",04192.jpg
4001,"[0.1681577364202682, 0.8318422635797318]",07310.jpg
4002,"[0.042636185448970486, 0.9573638145510295]",05903.jpg
4003,"[0.09082264355993712, 0.9091773564400629]",00762.jpg
4004,"[0.21209416056977623, 0.7879058394302237]",19103_1.jpg
4005,"[0.9305245589862019, 0.0694754410137981]",05081.jpg
4006,"[0.8622135108385569, 0.1377864891614431]",13193_1.jpg
4007,"[0.9346193405655068, 0.06538065943449323]",12524_1.jpg
4008,"[0.8804750722893905, 0.11952492771060952]",09835.jpg
4009,"[0.529604688621941, 0.470395311378059]",03789.jpg
4010,"[0.942847716819655, 0.05715228318034504]",17488_1.jpg
4011,"[0.023967086494983407, 0.9760329135050166]",01361.jpg
4012,"[0.18492499369287196, 0.815075006307128]",16836_1.jpg
4013,"[0.2161889421490811, 0.7838110578509189]",05182.jpg
4014,"[0.33982805798676474, 0.6601719420132353]",02959.jpg
4015,"[0.14783908090589765, 0.8521609190941024]",13320_1.jpg
4016,"[0.8613402161889422, 0.1386597838110578]",01741.jpg
4017,"[0.5500785965184654, 0.44992140348153464]",08549.jpg
4018,"[0.9413728191891945, 0.058627180810805535]",06359.jpg
4019,"[0.08447670243940306, 0.9155232975605969]",04806.jpg
4020,"[0.9245861553688215, 0.0754138446311785]",10508_1.jpg
4021,"[0.904189873663374, 0.095810126336626]",14511_1.jpg
4022,"[0.04935085097711968, 0.9506491490228803]",04880.jpg
4023,"[0.8903141920083836, 0.10968580799161642]",16443_1.jpg
4024,"[0.909274389178909, 0.09072561082109099]",09715.jpg
4025,"[0.09439344834947311, 0.905606551650527]",16810_1.jpg
4026,"[0.9443808340934231, 0.055619165906576895]",11033_1.jpg
4027,"[0.23126782976576296, 0.768732170234237]",18549_1.jpg
4028,"[0.2185371344291564, 0.7814628655708435]",01458.jpg
4029,"[0.930621591725048, 0.06937840827495201]",06989.jpg
4030,"[0.07927574763725281, 0.9207242523627472]",12980_1.jpg
4031,"[0.9091967629878321, 0.09080323701216786]",11035_1.jpg
4032,"[0.11504201517592036, 0.8849579848240796]",11292_1.jpg
4033,"[0.05924819033942052, 0.9407518096605795]",05406.jpg
4034,"[0.18009276329833687, 0.8199072367016631]",01621.jpg
4035,"[0.23429525121776087, 0.7657047487822392]",05198.jpg
4036,"[0.9112732635991383, 0.0887267364008617]",19710.jpg
4037,"[0.8705777329270896, 0.12942226707291038]",05728.jpg
4038,"[0.9427312775330396, 0.05726872246696035]",02882.jpg
4039,"[0.08550524947117158, 0.9144947505288284]",08222.jpg
4040,"[0.8709076442391663, 0.12909235576083367]",17100_1.jpg
4041,"[0.05618195579188418, 0.9438180442081158]",12822_1.jpg
4042,"[0.05492053018688506, 0.945079469813115]",09024.jpg
4043,"[0.9138737410002135, 0.08612625899978654]",05245.jpg
4044,"[0.07632595237633177, 0.9236740476236682]",17740_1.jpg
4045,"[0.9398785150109648, 0.060121484989035245]",18608_1.jpg
4046,"[0.03033243416328669, 0.9696675658367133]",10862_1.jpg
4047,"[0.07459876962487143, 0.9254012303751286]",06647.jpg
4048,"[0.9299617691008947, 0.07003823089910532]",04024.jpg
4049,"[0.1501290535426653, 0.8498709464573347]",08106.jpg
4050,"[0.8601564167750199, 0.13984358322498014]",09239.jpg
4051,"[0.9503774573541113, 0.04962254264588872]",04908.jpg
4052,"[0.1135283044499214, 0.8864716955500787]",01466.jpg
4053,"[0.867123367424169, 0.13287663257583104]",09495.jpg
4054,"[0.9305051524384327, 0.06949484756156732]",18334_1.jpg
4055,"[0.0821867298026354, 0.9178132701973646]",19731.jpg
4056,"[0.020920258495216285, 0.9790797415047837]",09058.jpg
4057,"[0.9426536513419628, 0.05734634865803723]",02298.jpg
4058,"[0.12433775155737546, 0.8756622484426245]",13951_1.jpg
4059,"[0.06468202371480138, 0.9353179762851986]",09919.jpg
4060,"[0.8529759941004095, 0.14702400589959053]",03785.jpg
4061,"[0.1817035067631819, 0.8182964932368181]",15805_1.jpg
4062,"[0.2855673504240331, 0.714432649575967]",17913_1.jpg
4063,"[0.07979972442702167, 0.9202002755729783]",16135_1.jpg
4064,"[0.9506297424751111, 0.04937025752488888]",07601.jpg
4065,"[0.8859477187603098, 0.11405228123969025]",06913.jpg
4066,"[0.1260649343088358, 0.8739350656911642]",18448_1.jpg
4067,"[0.9527450561819558, 0.04725494381804418]",17398_1.jpg
4068,"[0.059442255817112696, 0.9405577441828873]",19619.jpg
4069,"[0.09450988763608842, 0.9054901123639116]",15552_1.jpg
4070,"[0.9024626909119137, 0.09753730908808633]",15307_1.jpg
4071,"[0.9515030371247258, 0.04849696287527416]",11999_1.jpg
4072,"[0.7934949251877583, 0.20650507481224167]",13332_1.jpg
4073,"[0.971782879543558, 0.02821712045644198]",16046_1.jpg
4074,"[0.04021036697781832, 0.9597896330221817]",07228.jpg
4075,"[0.08595160006986358, 0.9140483999301364]",02402.jpg
4076,"[0.9557724776339537, 0.044227522366046323]",14305_1.jpg
4077,"[0.6068039356478876, 0.3931960643521124]",05773.jpg
4078,"[0.08342874885986531, 0.9165712511401347]",05233.jpg
4079,"[0.04123891400958683, 0.9587610859904132]",00378.jpg
4080,"[0.12389140095868346, 0.8761085990413165]",18307_1.jpg
4081,"[0.11271322944361428, 0.8872867705563857]",08354.jpg
4082,"[0.105455180577927, 0.894544819422073]",04401.jpg
4083,"[0.8532670923169478, 0.14673290768305225]",17369_1.jpg
4084,"[0.9180849618661336, 0.08191503813386636]",14467_1.jpg
4085,"[0.07663645714063926, 0.9233635428593607]",17978_1.jpg
4086,"[0.08335112266878845, 0.9166488773312116]",00311.jpg
4087,"[0.838731588037804, 0.161268411962196]",10197_1.jpg
4088,"[0.8567408643676376, 0.14325913563236237]",16129_1.jpg
4089,"[0.8550524947117157, 0.14494750528828426]",06876.jpg
4090,"[0.8449804964194919, 0.1550195035805081]",18105_1.jpg
4091,"[0.12488113489491354, 0.8751188651050865]",06101.jpg
4092,"[0.9044615653321431, 0.09553843466785694]",18256_1.jpg
4093,"[0.06411923382949407, 0.935880766170506]",15506_1.jpg
4094,"[0.10077820256554562, 0.8992217974344544]",14479_1.jpg
4095,"[0.1216984610607619, 0.8783015389392381]",02359.jpg
4096,"[0.09775078111354771, 0.9022492188864523]",04166.jpg
4097,"[0.7962118418754488, 0.2037881581245512]",15921_1.jpg
4098,"[0.9264103708591279, 0.07358962914087208]",11224_1.jpg
4099,"[0.1769100894641852, 0.8230899105358148]",13120_1.jpg
4100,"[0.05301868850550175, 0.9469813114944983]",12413_1.jpg
4101,"[0.8813483669390052, 0.1186516330609948]",00438.jpg
4102,"[0.9231306642861301, 0.07686933571386989]",14801_1.jpg
4103,"[0.06668089813503075, 0.9333191018649692]",12638_1.jpg
4104,"[0.12833550039783423, 0.8716644996021657]",18547_1.jpg
4105,"[0.8215179801665082, 0.17848201983349177]",03339.jpg
4106,"[0.839100312445419, 0.16089968755458095]",05131.jpg
4107,"[0.8945254128743038, 0.10547458712569624]",10842_1.jpg
4108,"[0.07989675716586776, 0.9201032428341323]",15777_1.jpg
4109,"[0.8344039278852685, 0.16559607211473149]",11343_1.jpg
4110,"[0.06054842903995808, 0.939451570960042]",19437.jpg
4111,"[0.894816511090842, 0.10518348890915796]",06013.jpg
4112,"[0.25766073473189854, 0.7423392652681015]",03039.jpg
4113,"[0.1024277591259291, 0.897572240874071]",09740.jpg
4114,"[0.7774845232781541, 0.2225154767218459]",13139_1.jpg
4115,"[0.10898717227192455, 0.8910128277280754]",08457.jpg
4116,"[0.025965960915212794, 0.9740340390847873]",04921.jpg
4117,"[0.8899260610529993, 0.11007393894700068]",13965_1.jpg
4118,"[0.8098740515049778, 0.19012594849502218]",06107.jpg
4119,"[0.815075006307128, 0.18492499369287196]",11181_1.jpg
4120,"[0.8968930117021483, 0.1031069882978517]",09229.jpg
4121,"[0.9008713539948379, 0.09912864600516214]",04445.jpg
4122,"[0.9684255467794834, 0.03157445322051655]",01034.jpg
4123,"[0.8772729919074695, 0.12272700809253045]",08410.jpg
4124,"[0.936074831648198, 0.06392516835180195]",06688.jpg
4125,"[0.9445554930233461, 0.05544450697665393]",02841.jpg
4126,"[0.9427894971763473, 0.0572105028236527]",15631_1.jpg
4127,"[0.08226435599371228, 0.9177356440062877]",14072_1.jpg
4128,"[0.8883153175881543, 0.1116846824118457]",01536.jpg
4129,"[0.9315919191135089, 0.06840808088649108]",16497_1.jpg
4130,"[0.1540491761920472, 0.8459508238079528]",08537.jpg
4131,"[0.07739331250363873, 0.9226066874963612]",10018_1.jpg
4132,"[0.8685012323157834, 0.13149876768421664]",07366.jpg
4133,"[0.09990490791593083, 0.9000950920840691]",19348_1.jpg
4134,"[0.20765006113062548, 0.7923499388693745]",03302.jpg
4135,"[0.9477575734052669, 0.052242426594733105]",07678.jpg
4136,"[0.16753672689165325, 0.8324632731083468]",14786_1.jpg
4137,"[0.7927186632769897, 0.2072813367230103]",07089.jpg
4138,"[0.09022104057909139, 0.9097789594209086]",08124.jpg
4139,"[0.09879873469308545, 0.9012012653069146]",07032.jpg
4140,"[0.17906421626656835, 0.8209357837334317]",07348.jpg
4141,"[0.03180733179374721, 0.9681926682062528]",16163_1.jpg
4142,"[0.07419123212171787, 0.9258087678782821]",11673_1.jpg
4143,"[0.19880067534786236, 0.8011993246521376]",06159.jpg
4144,"[0.8459314172601836, 0.15406858273981638]",13210_1.jpg
4145,"[0.14826602495682042, 0.8517339750431796]",00200.jpg
4146,"[0.8666576102777077, 0.1333423897222923]",00514.jpg
4147,"[0.8843757883910032, 0.11562421160899683]",03513.jpg
4148,"[0.9547439306021852, 0.04525606939781479]",12538_1.jpg
4149,"[0.06289662132003337, 0.9371033786799666]",15836_1.jpg
4150,"[0.09427700906285781, 0.9057229909371421]",06618.jpg
4151,"[0.05942284926934348, 0.9405771507306565]",01168.jpg
4152,"[0.12967455219391022, 0.8703254478060898]",10117_1.jpg
4153,"[0.936249490578121, 0.06375050942187899]",19246_1.jpg
4154,"[0.860971491781327, 0.13902850821867296]",06169.jpg
4155,"[0.9205689999805935, 0.0794310000194065]",13759_1.jpg
4156,"[0.08241960837586601, 0.917580391624134]",10144_1.jpg
4157,"[0.102777076985775, 0.897222923014225]",15315_1.jpg
4158,"[0.8478914785848746, 0.15210852141512543]",09084.jpg
4159,"[0.0663897999184925, 0.9336102000815075]",04152.jpg
4160,"[0.9380542995206582, 0.06194570047934178]",17829_1.jpg
4161,"[0.08771759591686235, 0.9122824040831377]",16389_1.jpg
4162,"[0.9305051524384327, 0.06949484756156732]",11969_1.jpg
4163,"[0.16736206796173028, 0.8326379320382697]",18399_1.jpg
4164,"[0.25016980729298066, 0.7498301927070193]",16669_1.jpg
4165,"[0.9686390188049447, 0.03136098119505526]",07022.jpg
4166,"[0.9188806303246716, 0.0811193696753284]",11471_1.jpg
4167,"[0.9113508897902152, 0.08864911020978483]",01057.jpg
4168,"[0.09039569950901434, 0.9096043004909856]",16952_1.jpg
4169,"[0.13192571173513942, 0.8680742882648605]",19759.jpg
4170,"[0.8986201944536086, 0.10137980554639137]",12204_1.jpg
4171,"[0.9075472064274486, 0.09245279357255143]",09343.jpg
4172,"[0.9107492868093695, 0.08925071319063049]",05003.jpg
4173,"[0.9096819266820625, 0.09031807331793751]",06472.jpg
4174,"[0.08265248694909663, 0.9173475130509033]",19678.jpg
4175,"[0.8536358167245629, 0.1463641832754371]",01309.jpg
4176,"[0.0918123774961672, 0.9081876225038328]",17522_1.jpg
4177,"[0.9266820625278969, 0.07331793747210313]",09966.jpg
4178,"[0.1400764617982107, 0.8599235382017894]",14618_1.jpg
4179,"[0.10718236332938734, 0.8928176366706126]",15509_1.jpg
4180,"[0.9381513322595043, 0.06184866774049569]",13061_1.jpg
4181,"[0.9649517747287935, 0.035048225271206546]",05315.jpg
4182,"[0.09363659298647363, 0.9063634070135264]",12386_1.jpg
4183,"[0.9432358477750393, 0.05676415222496067]",15436_1.jpg
4184,"[0.9115061421723689, 0.08849385782763108]",00905.jpg
4185,"[0.9005220361349919, 0.09947796386500807]",00607.jpg
4186,"[0.0944904810883192, 0.9055095189116809]",02239.jpg
4187,"[0.9134273904015214, 0.08657260959847857]",02652.jpg
4188,"[0.8417396029420326, 0.15826039705796735]",04088.jpg
4189,"[0.8126491878359758, 0.18735081216402416]",15849_1.jpg
4190,"[0.9554037532263385, 0.044596246773661474]",03616.jpg
4191,"[0.05715228318034505, 0.942847716819655]",10369_1.jpg
4192,"[0.8958256515748414, 0.1041743484251586]",00359.jpg
4193,"[0.971782879543558, 0.02821712045644198]",01371.jpg
4194,"[0.8799705020473908, 0.1200294979526092]",03093.jpg
4195,"[0.09338430786547382, 0.9066156921345262]",09704.jpg
4196,"[0.9041510605678356, 0.09584893943216444]",17840_1.jpg
4197,"[0.9131751052805216, 0.08682489471947841]",13423_1.jpg
4198,"[0.06388635525626346, 0.9361136447437366]",15999_1.jpg
4199,"[0.8754875895127016, 0.12451241048729844]",03425.jpg
4200,"[0.08983290962370703, 0.910167090376293]",16273_1.jpg
4201,"[0.14877059519882008, 0.8512294048011799]",00479.jpg
4202,"[0.15709600419181433, 0.8429039958081856]",09297.jpg
